ID,P09923,P05186,P05187,P10696,A0A2R8YDJ8|1,A0A2R8YDJ8|2,O60729|1,O60729|2,Q16667,P28562,Q05923,Q13115,Q16690,Q9Y6W6,O75319,Q9UNI6,Q6FI36,Q8NEJ0,Q9H596,Q4G0W2,Q9H1R2,Q9NRW4,Q8WTR2,Q9BVJ7,Q68J44,Q9UII6,Q9BV47,Q5VZP5,P51452,Q16828,Q16829,Q99956,Q9BY84,Q13202,O95278,Q93096,Q12974,O75365,A2A3K4,Q8WUK0,O60942,Q8WYL5,Q76I76,Q8TE77,Q8WUJ0,Q9Y6J8,Q13496,Q13613,Q13614,Q9NXD2,A4FU01,Q9C0I1,Q8NCE2,Q13615,Q9NYA4,O95248,Q86WG5,Q9Y217,Q9Y216,Q96EF0,Q96QG7,Q9ULE6|1,Q9ULE6|2,O75061,O14976,P60484,Q9HBL0,Q63HR2,Q68CZ2,P56180,Q6XPS3,P18031,P17706,Q05209,Q99952,Q9Y2R2,Q12923,Q4JDL3,Q15678,Q16825,Q9H3S7,P26045,P29074,P54829,P35236,Q15256,Q06124,Q53XS4,Q6IQ43,P18433|1,P18433|2,P23469|1,P23469|2,P23467,Q9HD43,Q12913,Q16827,A0A087WZU1,P08575|1,P08575|2,Q2HXI4|1,Q2HXI4|2,P10586|1,P10586|2,Q13332|1,Q13332|2,P23470|1,P23470|2,P23471|1,P23471|2,Q5TG12|1,Q5TG12|2,P28827|1,P28827|2,O14522|1,O14522|2,Q92729|1,Q92729|2,Q16849,Q92932,Q92562,Q9Y2H2,Q9NTJ5,O43426,O15056,P24666,Q9NP77,P30304,P30305,P30307,Q99502,O00167,Q99504,A0A0S2Z3Q2,Q05D32,O95476,Q9Y5B0,Q9GZU7,O14595,O15194,Q3ZCQ8,Q8WVY7,Q9BXW7,Q9H0R4,Q9H008,Q96GD0,A6NDG6,P16118,O60825,Q16875,Q16877,P07738,Q6FHU2,P15259,Q8N0Y7,Q96HS1,P57075,Q8TF42,Q9NQ88,P11117,P15309,Q9BZG2,Q9NPH0,Q9UNW1,B7WPL9,A0A087WZV0,Q8TE99,Q9NRX4,Q9H0C8,Q9P0J1,Q9P2J9,O60346,Q6ZVD8,A8MPX8,P35813,O75688,Q8N819,O15297,Q8WY54,P49593,O15355,Q9ULR3,Q5JR12,Q96MI6,Q8N3J5,Q5SGD2,Q8NI37,Q15750,P13686,Q6ZNF0,P62136,P62140,P36873,P67775,P62714,Q08209,P16298,P48454,P60510,P53041,O00743,O14829,O14830,Q8IXW5
Q16877,0.87528,0.87443,0.88593,0.89644,0.86013,0.8772,0.88124,0.8688,0.86007,0.86669,0.839,0.8628,0.85998,0.87115,0.87782,0.85646,0.87154,0.85045,0.85662,0.86627,0.87956,0.8685,0.88847,0.86641,0.86884,0.87595,0.85509,0.86337,0.86842,0.84394,0.8424,0.85999,0.87277,0.8627,0.86547,0.86093,0.86975,0.86295,0.87301,0.84705,0.84795,0.86522,0.87531,0.87966,0.86064,0.83671,0.89248,0.89183,0.86508,0.89905,0.90068,0.89776,0.85378,0.8962,0.88752,0.89067,0.89131,0.88062,0.89627,0.88417,0.87012,0.8538,0.90656,0.87127,0.84155,0.86688,0.83151,0.87441,0.8615,0.87029,0.87405,0.87585,0.88178,0.88234,0.87865,0.8786,0.87943,0.85407,0.89211,0.88221,0.85171,0.89554,0.85589,0.88663,0.89107,0.87252,0.86815,0.88669,0.87772,0.8623,0.88362,0.86356,0.82545,0.85657,0.86055,0.86827,0.87907,0.88121,0.8808,0.88774,0.86254,0.87985,0.88417,0.88188,0.86843,0.87925,0.89452,0.85543,0.87079,0.87274,0.8877,0.8743,0.86564,0.87262,0.87999,0.88206,0.88013,0.88815,0.87534,0.87378,0.88382,0.83981,0.88631,0.85766,0.87915,0.86992,0.8431,0.87647,0.85634,0.84177,0.87299,0.88335,0.85659,0.85818,0.87171,0.86042,0.87242,0.89098,0.86243,0.88537,0.87252,0.821,0.89667,0.85491,0.84367,0.86875,0.87308,0.13713,0.28958,0.25025,0.0,0.84216,0.86262,0.88182,0.86935,0.85702,0.86808,0.86522,0.89542,0.88938,0.899,0.89545,0.90617,0.89231,0.90394,0.90626,0.9012,0.84322,0.89415,0.89607,0.87861,0.8913,0.87746,0.90145,0.88772,0.82481,0.89095,0.90252,0.85746,0.86415,0.89705,0.89516,0.89807,0.86095,0.87896,0.89501,0.87657,0.88686,0.85792,0.88218,0.88148,0.88135,0.88572,0.88534,0.87929,0.88792,0.8899,0.87563,0.88742,0.85693,0.87443,0.88884,0.89507,0.82435
P07738,0.8888,0.90406,0.88673,0.89287,0.87997,0.8652,0.87717,0.86898,0.87756,0.87301,0.87971,0.87779,0.84268,0.84015,0.88238,0.88216,0.86665,0.86679,0.88052,0.88105,0.86405,0.86441,0.86738,0.84551,0.85941,0.88021,0.87125,0.89001,0.83884,0.8555,0.84372,0.85202,0.87222,0.87034,0.87243,0.86596,0.84209,0.83589,0.87634,0.86649,0.86806,0.87677,0.86427,0.87251,0.85871,0.87131,0.87881,0.89746,0.8858,0.89972,0.89909,0.87743,0.87109,0.88469,0.90052,0.89219,0.90732,0.90652,0.89791,0.89615,0.89838,0.88557,0.87864,0.86876,0.86556,0.87576,0.86564,0.8785,0.85896,0.86814,0.87848,0.84004,0.86903,0.88746,0.88918,0.88651,0.89042,0.89358,0.87555,0.89388,0.88035,0.86729,0.86736,0.89278,0.86807,0.85736,0.84961,0.87047,0.88655,0.88568,0.87291,0.8942,0.87178,0.89327,0.86809,0.88951,0.8721,0.85024,0.89542,0.87555,0.87442,0.87928,0.88696,0.88736,0.86893,0.88048,0.89971,0.86765,0.88148,0.87553,0.88656,0.85321,0.86218,0.85345,0.87142,0.84536,0.88357,0.88243,0.87974,0.88185,0.88953,0.88397,0.89298,0.87736,0.86668,0.86344,0.81521,0.88921,0.85986,0.85461,0.88218,0.89259,0.87731,0.88045,0.86839,0.84387,0.86891,0.88398,0.86929,0.86441,0.83342,0.85324,0.88441,0.87519,0.86333,0.848,0.88045,0.85114,0.85613,0.87639,0.84216,0.0,0.64673,0.64812,0.65222,0.88362,0.88243,0.81334,0.87158,0.87041,0.87234,0.87967,0.89985,0.87577,0.88824,0.9091,0.89507,0.8568,0.87419,0.89859,0.89047,0.85793,0.88437,0.89717,0.87531,0.88464,0.82587,0.88973,0.86555,0.86152,0.9013,0.89112,0.8896,0.88761,0.87095,0.88087,0.86267,0.90039,0.86106,0.83989,0.88387,0.88084,0.88935,0.87876,0.87178,0.8649,0.87459,0.87408,0.88269,0.8846,0.87069,0.90121,0.88908,0.85547
Q6FHU2,0.87022,0.89898,0.88517,0.88842,0.85019,0.87564,0.86038,0.85153,0.8518,0.8785,0.87139,0.87321,0.87263,0.87594,0.85366,0.85282,0.84988,0.83154,0.85637,0.86429,0.84138,0.8736,0.84405,0.86886,0.87897,0.87195,0.87701,0.86661,0.8724,0.85867,0.84412,0.86946,0.87801,0.85881,0.86943,0.85487,0.85581,0.85868,0.86904,0.84916,0.87719,0.87821,0.86098,0.85644,0.87249,0.85954,0.89142,0.88988,0.8893,0.8776,0.87354,0.89984,0.83911,0.86731,0.87917,0.87188,0.90135,0.86239,0.88423,0.89969,0.88052,0.88462,0.88878,0.87935,0.88025,0.84651,0.87999,0.88521,0.8405,0.85807,0.86068,0.88131,0.85678,0.85435,0.87501,0.86985,0.86951,0.88135,0.89347,0.875,0.87371,0.87886,0.88438,0.86316,0.88403,0.85383,0.88382,0.88729,0.86268,0.88952,0.87256,0.89485,0.8659,0.87513,0.8805,0.89359,0.88812,0.88111,0.88609,0.88073,0.8836,0.87772,0.87255,0.87491,0.8864,0.87048,0.87276,0.887,0.89522,0.87012,0.87684,0.87408,0.89012,0.87566,0.89,0.87249,0.86936,0.89428,0.89736,0.884,0.87168,0.88766,0.88069,0.88771,0.8723,0.88398,0.84646,0.87646,0.86068,0.86322,0.87906,0.85924,0.87991,0.88503,0.88882,0.86206,0.84125,0.85718,0.86338,0.85816,0.85666,0.87585,0.90547,0.86191,0.85907,0.86774,0.86919,0.87871,0.86888,0.88476,0.86262,0.64673,0.0,0.17865,0.09414,0.85621,0.84681,0.86258,0.89162,0.87273,0.88113,0.87666,0.89544,0.88374,0.89917,0.90049,0.89591,0.86054,0.86682,0.90562,0.90282,0.85957,0.88908,0.8972,0.88346,0.88311,0.87498,0.89173,0.89002,0.84858,0.90616,0.9059,0.9003,0.8919,0.87087,0.85279,0.88159,0.89046,0.85979,0.8675,0.8753,0.8781,0.8807,0.88249,0.8842,0.86005,0.86144,0.87009,0.88112,0.89734,0.86504,0.895,0.90455,0.87836
P15259,0.87832,0.89462,0.88882,0.89026,0.85022,0.86948,0.84794,0.85402,0.84058,0.8828,0.85881,0.84381,0.85771,0.85809,0.86568,0.85508,0.82728,0.84783,0.85472,0.85211,0.84921,0.87891,0.85345,0.86868,0.85131,0.86807,0.86542,0.86943,0.88188,0.84177,0.82952,0.85024,0.88325,0.8537,0.87161,0.88052,0.86648,0.86467,0.8773,0.86409,0.87794,0.88222,0.86834,0.83922,0.8808,0.88389,0.89417,0.90027,0.89027,0.88132,0.89603,0.89938,0.84364,0.88985,0.89367,0.89382,0.90335,0.89254,0.88778,0.88964,0.88946,0.89077,0.88948,0.88402,0.86575,0.86464,0.83836,0.86464,0.85818,0.84769,0.84945,0.87035,0.86742,0.87942,0.85847,0.85813,0.88503,0.87243,0.88645,0.88256,0.8736,0.88143,0.89034,0.87533,0.86557,0.84688,0.87145,0.887,0.88315,0.89042,0.86443,0.87032,0.88036,0.87532,0.86893,0.86389,0.88122,0.86893,0.89614,0.86213,0.86605,0.87448,0.87972,0.88153,0.87193,0.86912,0.89008,0.86028,0.87296,0.8867,0.86896,0.88697,0.8808,0.87593,0.8655,0.8873,0.87407,0.87226,0.87,0.89234,0.87003,0.86624,0.8906,0.86194,0.88602,0.86451,0.85407,0.86631,0.87278,0.861,0.8956,0.86389,0.88054,0.89437,0.86901,0.84199,0.8518,0.86969,0.86753,0.87772,0.86178,0.86799,0.89599,0.86946,0.8752,0.88577,0.88218,0.8818,0.86404,0.86977,0.88182,0.64812,0.17865,0.0,0.23015,0.87919,0.85125,0.83767,0.88736,0.89619,0.88221,0.88197,0.88634,0.89141,0.89883,0.89094,0.88501,0.86623,0.86735,0.89634,0.90554,0.87107,0.88984,0.89841,0.86563,0.88695,0.87669,0.88515,0.86604,0.87247,0.89944,0.89449,0.88612,0.88851,0.87225,0.84862,0.86787,0.89871,0.85503,0.87292,0.85871,0.86056,0.86025,0.88235,0.88939,0.86961,0.86975,0.86006,0.88831,0.89238,0.86867,0.90465,0.89003,0.8704
Q8N0Y7,0.85897,0.89348,0.87848,0.89158,0.85169,0.86982,0.88752,0.85495,0.86513,0.88481,0.846,0.86015,0.8624,0.87681,0.86171,0.84667,0.84263,0.83922,0.86495,0.86628,0.86504,0.87146,0.83369,0.876,0.86919,0.86931,0.87182,0.86613,0.87658,0.87004,0.86427,0.87104,0.88477,0.85586,0.87358,0.87227,0.86416,0.86836,0.87512,0.84102,0.864,0.85887,0.85244,0.84996,0.8652,0.87225,0.86688,0.86644,0.86997,0.89977,0.88155,0.89146,0.84379,0.8877,0.88682,0.88038,0.9014,0.87894,0.88658,0.89419,0.89826,0.89433,0.9006,0.86891,0.87354,0.85072,0.86424,0.88369,0.8587,0.87386,0.8848,0.87593,0.86733,0.85408,0.88412,0.86249,0.87417,0.88113,0.87762,0.88119,0.88902,0.8666,0.87794,0.86504,0.88784,0.86723,0.88815,0.89203,0.85646,0.87977,0.8573,0.89757,0.88532,0.88429,0.87931,0.88306,0.87303,0.86766,0.88582,0.8727,0.87509,0.89426,0.86975,0.85718,0.88301,0.88724,0.87738,0.88239,0.88976,0.8799,0.89192,0.88506,0.87851,0.89482,0.88153,0.88098,0.87579,0.89567,0.89166,0.88767,0.88563,0.89122,0.87368,0.88273,0.8783,0.88022,0.85551,0.88091,0.86439,0.8516,0.87796,0.87297,0.88161,0.89129,0.86575,0.85138,0.8501,0.87561,0.86649,0.87377,0.8785,0.87616,0.89122,0.87352,0.87767,0.86678,0.88243,0.87772,0.85878,0.88058,0.86935,0.65222,0.09414,0.23015,0.0,0.86994,0.83516,0.86947,0.88455,0.8835,0.89139,0.88028,0.90166,0.89158,0.90157,0.89772,0.89895,0.85557,0.87984,0.87752,0.90157,0.85101,0.88667,0.89683,0.87612,0.87121,0.87364,0.87341,0.87375,0.85978,0.89313,0.89724,0.89728,0.87537,0.88118,0.85609,0.8678,0.87923,0.85052,0.86258,0.87981,0.8981,0.88895,0.86803,0.88019,0.85962,0.86483,0.86679,0.87548,0.89339,0.87896,0.89428,0.90027,0.86401
Q96HS1,0.88517,0.88988,0.89585,0.8965,0.85882,0.84436,0.83242,0.85505,0.86083,0.81854,0.82322,0.84087,0.84279,0.85453,0.87353,0.86039,0.86287,0.83934,0.86714,0.85072,0.85462,0.83813,0.86368,0.84711,0.79512,0.86017,0.84118,0.81995,0.86096,0.82758,0.85385,0.85453,0.85049,0.83584,0.86726,0.86614,0.8715,0.85842,0.8451,0.86794,0.85613,0.83512,0.83876,0.80997,0.81018,0.85865,0.88731,0.87902,0.89135,0.8881,0.89227,0.89179,0.84489,0.87626,0.85832,0.90899,0.8941,0.90204,0.89465,0.90328,0.87821,0.87901,0.88696,0.83341,0.86785,0.85616,0.86379,0.82253,0.85618,0.85688,0.84967,0.90188,0.84165,0.88927,0.87548,0.87761,0.87651,0.88523,0.86125,0.88139,0.86767,0.86863,0.88879,0.88195,0.86652,0.88551,0.89001,0.864,0.88215,0.88713,0.87721,0.8712,0.87502,0.86262,0.87761,0.86444,0.88303,0.88516,0.86107,0.87295,0.87933,0.87802,0.88022,0.88824,0.87461,0.87958,0.89495,0.85475,0.89703,0.87086,0.89005,0.89354,0.88927,0.88401,0.87064,0.88527,0.8728,0.87356,0.86977,0.85463,0.87432,0.87954,0.88358,0.8841,0.86832,0.86562,0.84548,0.86233,0.86933,0.84195,0.87509,0.8783,0.87128,0.88704,0.8349,0.8644,0.8564,0.84643,0.8502,0.85233,0.8719,0.86681,0.89454,0.87674,0.87574,0.87129,0.85831,0.86488,0.88555,0.86085,0.85702,0.88362,0.85621,0.87919,0.86994,0.0,0.87024,0.86391,0.87497,0.87794,0.85279,0.88016,0.88393,0.89611,0.91278,0.90962,0.89386,0.85368,0.86964,0.89451,0.89065,0.83748,0.86143,0.88281,0.88483,0.84296,0.88473,0.86017,0.87784,0.86314,0.88973,0.89969,0.89637,0.91345,0.85941,0.83391,0.88613,0.86871,0.862,0.86375,0.87995,0.86634,0.88656,0.89338,0.88146,0.87939,0.87473,0.87333,0.88143,0.88542,0.88678,0.89148,0.89627,0.86995
P57075,0.88768,0.89886,0.89082,0.89465,0.87065,0.87324,0.85194,0.84874,0.86431,0.87548,0.87308,0.87772,0.88172,0.8474,0.84119,0.87143,0.85668,0.87651,0.88215,0.85583,0.86087,0.88429,0.86214,0.8671,0.88033,0.85016,0.88425,0.86948,0.86352,0.88109,0.87546,0.87499,0.85945,0.85421,0.8745,0.8564,0.84164,0.86824,0.85433,0.84033,0.88639,0.87191,0.85706,0.87559,0.87188,0.86937,0.86965,0.87849,0.87092,0.90868,0.90383,0.8869,0.87381,0.89168,0.88276,0.89462,0.88183,0.89924,0.8857,0.88338,0.90048,0.90075,0.86344,0.86765,0.87802,0.87418,0.87723,0.86483,0.87938,0.85473,0.84957,0.87914,0.89185,0.87627,0.86948,0.87803,0.8856,0.87708,0.87201,0.89865,0.87178,0.89335,0.89503,0.88747,0.86053,0.88661,0.88204,0.86999,0.88643,0.89776,0.88372,0.8736,0.87398,0.85922,0.89208,0.89393,0.88982,0.87878,0.87647,0.87418,0.88199,0.87029,0.89401,0.87413,0.89469,0.86965,0.86896,0.86855,0.86732,0.86495,0.87908,0.87833,0.88002,0.89001,0.86017,0.88663,0.88476,0.87396,0.88069,0.85828,0.86328,0.87663,0.87654,0.87977,0.83417,0.86268,0.85038,0.85885,0.85557,0.86753,0.88664,0.87869,0.88623,0.86723,0.85569,0.85973,0.87285,0.87764,0.87841,0.87912,0.86583,0.86603,0.88509,0.84648,0.87549,0.88987,0.89456,0.85677,0.87868,0.86171,0.86808,0.88243,0.84681,0.85125,0.83516,0.87024,0.0,0.45998,0.88183,0.88059,0.89962,0.89475,0.8765,0.86594,0.89049,0.9183,0.89482,0.82329,0.89288,0.88252,0.88066,0.88503,0.88283,0.90836,0.89609,0.87248,0.88807,0.86671,0.89033,0.84979,0.89793,0.87931,0.88515,0.89543,0.88851,0.88706,0.88751,0.88026,0.85876,0.88196,0.88962,0.87841,0.89107,0.85562,0.86885,0.88054,0.86653,0.85575,0.85715,0.888,0.87294,0.8785,0.8932,0.82331
Q8TF42,0.89443,0.90979,0.89107,0.8943,0.88398,0.86659,0.8548,0.86239,0.86366,0.8213,0.86198,0.81547,0.76965,0.83694,0.86515,0.88645,0.84246,0.82947,0.82977,0.87478,0.82538,0.86214,0.85071,0.87562,0.88206,0.83857,0.86876,0.88054,0.84073,0.86462,0.85192,0.88437,0.84511,0.8722,0.87916,0.86109,0.85523,0.85217,0.86586,0.89097,0.8665,0.85543,0.86204,0.83091,0.87342,0.86695,0.88754,0.89169,0.88226,0.89566,0.90207,0.90028,0.86501,0.90119,0.87022,0.88308,0.89349,0.88163,0.89037,0.89188,0.89316,0.90378,0.88248,0.87788,0.84794,0.85549,0.84719,0.86477,0.86185,0.88095,0.87878,0.87017,0.86218,0.88566,0.85768,0.88249,0.8831,0.87426,0.88739,0.867,0.90018,0.88214,0.86524,0.882,0.86702,0.86589,0.87737,0.88377,0.88509,0.858,0.86213,0.886,0.86635,0.88251,0.87689,0.86968,0.88808,0.84568,0.86266,0.87231,0.86293,0.85957,0.85993,0.86832,0.87731,0.86277,0.88142,0.87885,0.89894,0.87546,0.87418,0.87716,0.87758,0.89037,0.89615,0.88437,0.88036,0.85584,0.86978,0.87051,0.89378,0.85981,0.89556,0.89281,0.87106,0.86504,0.86533,0.86018,0.86852,0.88192,0.88244,0.84972,0.86548,0.8738,0.87996,0.86332,0.87247,0.88648,0.86975,0.87511,0.85661,0.88366,0.88084,0.87876,0.88924,0.8822,0.88258,0.88926,0.88392,0.86447,0.86522,0.81334,0.86258,0.83767,0.86947,0.86391,0.45998,0.0,0.88919,0.88542,0.88705,0.87686,0.87794,0.89239,0.91226,0.9065,0.88055,0.85248,0.89136,0.88448,0.88522,0.87677,0.88634,0.87644,0.88177,0.85555,0.89753,0.84579,0.88203,0.87077,0.90211,0.89659,0.88541,0.87012,0.86553,0.88026,0.84698,0.8558,0.87463,0.86804,0.8641,0.88878,0.87293,0.88688,0.8919,0.85333,0.86408,0.84507,0.88763,0.89181,0.88732,0.90443,0.87204,0.82729
Q9NQ88,0.90801,0.8873,0.90668,0.90487,0.84943,0.88988,0.86732,0.88294,0.85935,0.86535,0.87621,0.86458,0.87097,0.87252,0.87041,0.84012,0.87329,0.88612,0.88689,0.8796,0.8674,0.87571,0.83268,0.83569,0.85683,0.87892,0.86093,0.87353,0.82722,0.87537,0.86686,0.88246,0.8611,0.84597,0.87695,0.87749,0.88594,0.87438,0.86583,0.86784,0.86489,0.8583,0.86127,0.86421,0.86231,0.88326,0.89424,0.88607,0.88976,0.90873,0.90207,0.89958,0.87168,0.87596,0.88301,0.90233,0.89529,0.89414,0.89072,0.883,0.89881,0.83972,0.8934,0.8688,0.86789,0.86269,0.86381,0.8633,0.85191,0.88578,0.89296,0.86326,0.87259,0.88844,0.88461,0.89282,0.87391,0.87609,0.88468,0.88759,0.87776,0.87182,0.88401,0.89139,0.85446,0.88996,0.88589,0.87457,0.8713,0.89138,0.8669,0.87925,0.88198,0.88373,0.88935,0.88131,0.88758,0.87774,0.88039,0.88464,0.87844,0.83629,0.87991,0.85111,0.86346,0.83765,0.8836,0.8384,0.85252,0.87543,0.86925,0.89234,0.86012,0.88742,0.87845,0.87889,0.88595,0.8782,0.85121,0.87705,0.89898,0.88593,0.87314,0.86623,0.88132,0.87077,0.86142,0.86923,0.86965,0.8746,0.85655,0.87941,0.86012,0.87087,0.87082,0.87854,0.85151,0.87764,0.86736,0.87577,0.88072,0.87247,0.88785,0.8683,0.88581,0.81064,0.86407,0.88924,0.87877,0.88446,0.89542,0.87158,0.89162,0.88736,0.88455,0.87497,0.88183,0.88919,0.0,0.88438,0.87326,0.89356,0.8798,0.90095,0.90505,0.89037,0.8839,0.88711,0.89342,0.88209,0.89918,0.81247,0.86643,0.89664,0.88224,0.87755,0.86374,0.88096,0.87616,0.87366,0.91284,0.89195,0.87003,0.8881,0.88709,0.89485,0.86811,0.88847,0.86714,0.87377,0.89205,0.89043,0.89485,0.88503,0.88416,0.84883,0.86005,0.82531,0.88341,0.88962,0.89571,0.90368,0.8915,0.85582
P11117,0.90326,0.89241,0.89501,0.89729,0.88617,0.89488,0.86781,0.89278,0.87882,0.86718,0.88551,0.88706,0.88553,0.872,0.87523,0.86638,0.87304,0.88774,0.88929,0.88047,0.88436,0.87537,0.888,0.88136,0.87849,0.88586,0.87768,0.88199,0.88024,0.87551,0.88263,0.89275,0.88693,0.87916,0.89697,0.87299,0.89011,0.87371,0.87707,0.87636,0.86729,0.86701,0.87454,0.87955,0.86227,0.89215,0.86617,0.88475,0.89235,0.89348,0.87475,0.89332,0.88054,0.86777,0.88655,0.89852,0.90223,0.90235,0.90269,0.90894,0.8974,0.89313,0.88344,0.88206,0.86547,0.88489,0.87591,0.88953,0.88103,0.89752,0.88458,0.88249,0.87436,0.88679,0.89584,0.8955,0.90037,0.88565,0.87045,0.89617,0.88202,0.89595,0.88695,0.88586,0.88237,0.90102,0.86579,0.88333,0.88231,0.89086,0.88347,0.90235,0.89872,0.88696,0.87417,0.87944,0.89559,0.88753,0.89029,0.87843,0.89052,0.88988,0.88025,0.88877,0.87597,0.89305,0.8631,0.89932,0.89607,0.87923,0.89298,0.88688,0.88791,0.8786,0.89057,0.8973,0.8906,0.87961,0.88951,0.89091,0.89218,0.88977,0.89375,0.89547,0.86942,0.88638,0.86957,0.87994,0.88083,0.87875,0.89176,0.86454,0.88704,0.88896,0.87158,0.87384,0.87914,0.89018,0.88548,0.88996,0.88548,0.88392,0.89711,0.89666,0.89205,0.89483,0.88261,0.87873,0.84724,0.85208,0.88938,0.87041,0.87273,0.89619,0.8835,0.87794,0.88059,0.88542,0.88438,0.0,0.57609,0.70431,0.86132,0.87328,0.89799,0.90094,0.90825,0.886,0.88556,0.88618,0.90243,0.89632,0.87842,0.90117,0.85301,0.90221,0.86641,0.88586,0.90056,0.90067,0.89942,0.88991,0.87368,0.88918,0.88155,0.89078,0.87236,0.88816,0.89061,0.88454,0.90148,0.8965,0.88954,0.87611,0.88302,0.88625,0.87036,0.87879,0.87796,0.89973,0.86556,0.8824,0.89128,0.89496
P15309,0.8971,0.90339,0.89931,0.90307,0.88597,0.86363,0.88284,0.86218,0.88233,0.87169,0.88124,0.89087,0.88934,0.88505,0.89594,0.88974,0.88909,0.87121,0.8812,0.88438,0.88004,0.86621,0.88285,0.88273,0.89302,0.87957,0.85046,0.8684,0.89057,0.8851,0.88592,0.89399,0.89221,0.89578,0.88458,0.88686,0.87411,0.87177,0.89745,0.86356,0.88667,0.87164,0.86945,0.8401,0.89256,0.88574,0.90745,0.90764,0.90669,0.8882,0.8799,0.90376,0.88093,0.90365,0.89094,0.9008,0.87592,0.8909,0.89395,0.89185,0.90135,0.90557,0.88594,0.87287,0.89491,0.86181,0.88513,0.86859,0.88252,0.88634,0.88557,0.88877,0.90135,0.87734,0.89965,0.89355,0.89263,0.86958,0.87949,0.87663,0.8826,0.88312,0.87945,0.88584,0.89703,0.89055,0.88414,0.88881,0.8984,0.89995,0.87115,0.89372,0.88542,0.86823,0.88627,0.87123,0.8839,0.86972,0.88386,0.87419,0.88079,0.87513,0.88709,0.86185,0.8914,0.86427,0.88205,0.87812,0.89017,0.88635,0.89234,0.87571,0.88667,0.87963,0.89301,0.87176,0.88742,0.91083,0.89518,0.8919,0.90349,0.87838,0.89563,0.90565,0.86967,0.90266,0.88182,0.87112,0.89076,0.89309,0.88804,0.90038,0.88377,0.88568,0.8696,0.87518,0.88752,0.84578,0.88315,0.85227,0.88419,0.88852,0.89897,0.89698,0.8838,0.88977,0.89752,0.89237,0.87568,0.88612,0.899,0.87234,0.88113,0.88221,0.89139,0.85279,0.89962,0.88705,0.87326,0.57609,0.0,0.83871,0.87379,0.89777,0.88531,0.89779,0.87307,0.85968,0.85782,0.88878,0.8703,0.87755,0.88405,0.87057,0.89443,0.89466,0.89306,0.881,0.87041,0.85039,0.89834,0.90567,0.89365,0.88864,0.88951,0.87144,0.90547,0.87741,0.8993,0.89055,0.89095,0.87166,0.88318,0.88246,0.87392,0.88232,0.88205,0.87313,0.8914,0.89113,0.89143,0.89575,0.87722,0.86983
Q9BZG2,0.903,0.87,0.91032,0.90401,0.86854,0.87749,0.87735,0.88602,0.874,0.86989,0.89459,0.88722,0.89103,0.87859,0.82838,0.88559,0.88192,0.87981,0.87619,0.87988,0.89609,0.88765,0.88672,0.89734,0.877,0.87964,0.88078,0.87058,0.88635,0.8746,0.87579,0.88005,0.87248,0.87891,0.88713,0.88372,0.8748,0.88416,0.89212,0.86068,0.88124,0.86149,0.88178,0.89313,0.88047,0.88919,0.89773,0.88343,0.89161,0.90181,0.89818,0.90109,0.86848,0.89405,0.90825,0.89927,0.89254,0.91413,0.88394,0.88675,0.88119,0.90271,0.87907,0.8735,0.89045,0.88124,0.88007,0.88977,0.87287,0.8726,0.87942,0.88615,0.88188,0.89282,0.90659,0.90085,0.89262,0.89987,0.88068,0.87742,0.88775,0.88697,0.90218,0.8702,0.89401,0.87846,0.88858,0.89711,0.89214,0.89119,0.89072,0.89165,0.9085,0.89002,0.87116,0.89332,0.89572,0.88513,0.88787,0.86987,0.89828,0.89871,0.88811,0.89312,0.88204,0.8945,0.89336,0.8863,0.88698,0.8782,0.87471,0.87924,0.86043,0.88978,0.89271,0.88496,0.89592,0.89666,0.88569,0.8667,0.89506,0.89963,0.8976,0.8695,0.90626,0.88597,0.88153,0.88834,0.878,0.88638,0.87378,0.87067,0.86107,0.87627,0.88477,0.88341,0.88238,0.8907,0.90359,0.89944,0.87497,0.8855,0.89277,0.88368,0.88371,0.89529,0.90009,0.87549,0.88577,0.88611,0.89545,0.87967,0.87666,0.88197,0.88028,0.88016,0.89475,0.87686,0.89356,0.70431,0.83871,0.0,0.88978,0.8937,0.89558,0.91231,0.88363,0.86535,0.90529,0.87984,0.90307,0.89677,0.8935,0.8948,0.88928,0.87153,0.89563,0.89226,0.89505,0.88366,0.90676,0.88859,0.90377,0.86154,0.86266,0.89257,0.9031,0.87235,0.87991,0.86674,0.84619,0.87814,0.85934,0.88828,0.89399,0.8836,0.88785,0.89014,0.90434,0.89929,0.87893,0.90281,0.88627,0.88529
